"j","k","method","ISE_MC"
2,7,"GM",0.00820139593175704
2,7,"NW",0.00708095839008163
2,7,"LL",0.00435445690661558
2,10,"GM",0.00311150301253361
2,10,"NW",0.0015662344296571
2,10,"LL",0.00119902512646472
2,14,"GM",0.00349510769971139
2,14,"NW",0.00143933570839422
2,14,"LL",0.000245808495793951
3,7,"GM",0.00336457700843308
3,7,"NW",0.00295557182774784
3,7,"LL",0.00441680630392229
3,10,"GM",0.00317768080967192
3,10,"NW",0.0031086426871268
3,10,"LL",0.00271484204304841
3,14,"GM",0.00194335032006077
3,14,"NW",0.00210402682873385
3,14,"LL",0.00157096609446121
4,7,"GM",0.0127985850626756
4,7,"NW",0.00916507212690364
4,7,"LL",0.00184464890475653
4,10,"GM",0.0045076752491225
4,10,"NW",0.0047651150641633
4,10,"LL",0.00433428144679162
4,14,"GM",0.00211315115613837
4,14,"NW",0.00181589973920421
4,14,"LL",0.000598745510651577
5,7,"GM",0.116291897640218
5,7,"NW",0.0291919898362882
5,7,"LL",0.0159031305900822
5,10,"GM",0.0165073265975162
5,10,"NW",0.00931233587607783
5,10,"LL",0.00749035821896312
5,14,"GM",0.00519886202456973
5,14,"NW",0.00665717304847637
5,14,"LL",0.00217292711973158
6,7,"GM",0.00936218601158256
6,7,"NW",0.00831555185554609
6,7,"LL",0.00275059069354356
6,10,"GM",0.0103870768437847
6,10,"NW",0.00943374380126271
6,10,"LL",0.00515710401395341
6,14,"GM",0.00618628133496714
6,14,"NW",0.00207740959778406
6,14,"LL",0.00105603862442631
1,7,"GM",0.00382927818912703
1,7,"NW",0.00289782507711148
1,7,"LL",0.00133987277422204
1,10,"GM",0.00243121349303467
1,10,"NW",0.00193162393741029
1,10,"LL",0.00206489239896763
1,14,"GM",0.00105784412479779
1,14,"NW",0.00110985673721165
1,14,"LL",0.000241281322771749
2,7,"GM",0.00508363495783521
2,7,"NW",0.00444158662714699
2,7,"LL",0.0045097484698698
2,10,"GM",0.00430919142664764
2,10,"NW",0.00590436405784728
2,10,"LL",0.0013128148053313
2,14,"GM",0.00317707784644932
2,14,"NW",0.00284155305988386
2,14,"LL",0.00112617949095916
3,7,"GM",0.00646478317533058
3,7,"NW",0.00590574505032501
3,7,"LL",0.00425494055172906
3,10,"GM",0.0223682912162643
3,10,"NW",0.00515159900009816
3,10,"LL",0.00584765241330128
3,14,"GM",0.00426151153032632
3,14,"NW",0.0034748213579322
3,14,"LL",0.00184859404691001
4,7,"GM",0.00498453010575723
4,7,"NW",0.00505313161204567
4,7,"LL",0.00129855865158154
4,10,"GM",0.00370207493308958
4,10,"NW",0.00591209372777113
4,10,"LL",0.00529867100757288
4,14,"GM",0.00151700150549897
4,14,"NW",0.00157189122217128
4,14,"LL",0.000496178542485811
5,7,"GM",0.014927535253578
5,7,"NW",0.0077522465672714
5,7,"LL",0.00470545019043274
5,10,"GM",0.00647687720466635
5,10,"NW",0.00689278165339362
5,10,"LL",0.00340267554573887
5,14,"GM",0.00742332638606568
5,14,"NW",0.00389545318468649
5,14,"LL",0.00192800428020837
6,7,"GM",0.0128097812390567
6,7,"NW",0.00947546682001855
6,7,"LL",0.00442340484707945
6,10,"GM",0.004561658855636
6,10,"NW",0.00397996840686706
6,10,"LL",0.0007468336083942
6,14,"GM",0.00254948464049453
6,14,"NW",0.00237712488190435
6,14,"LL",0.00117592814219872
1,7,"GM",0.00179883442316157
1,7,"NW",0.00172609349212193
1,7,"LL",0.00287722538936049
1,10,"GM",0.00279013225879595
1,10,"NW",0.00326837189531938
1,10,"LL",0.00554725117661124
1,14,"GM",0.00107679612819466
1,14,"NW",0.000952925438574489
1,14,"LL",0.000209382365761975
2,7,"GM",0.00452855192533074
2,7,"NW",0.00442673126234047
2,7,"LL",0.00858391477823235
2,10,"GM",0.00790402305949191
2,10,"NW",0.00367693451901964
2,10,"LL",0.00278206708655471
2,14,"GM",0.00173608796564244
2,14,"NW",0.00173859361033986
2,14,"LL",0.000753227544905784
3,7,"GM",0.00475674552140844
3,7,"NW",0.00329777377847159
3,7,"LL",0.0017356040235359
3,10,"GM",0.00465834518801618
3,10,"NW",0.00461928712040739
3,10,"LL",0.00338019536240834
3,14,"GM",0.00142625215802231
3,14,"NW",0.00144286732689409
3,14,"LL",0.00117852494989455
4,7,"GM",0.0195077668579782
4,7,"NW",0.0221210333395793
4,7,"LL",0.0130650704441847
4,10,"GM",0.00236446604200836
4,10,"NW",0.00680036898314399
4,10,"LL",0.00252658520476843
4,14,"GM",0.00223907916305615
4,14,"NW",0.00224252222352388
4,14,"LL",0.000651764972698096
5,7,"GM",0.0194682669161282
5,7,"NW",0.0166395848069595
5,7,"LL",0.00960997476112558
5,10,"GM",0.00465524528296101
5,10,"NW",0.00379418322909886
5,10,"LL",0.00216794907278241
5,14,"GM",0.00386274733784987
5,14,"NW",0.00226149205461248
5,14,"LL",0.0019178752387215
6,7,"GM",0.0048757204034871
6,7,"NW",0.00493441647423337
6,7,"LL",0.00140225824036784
6,10,"GM",0.00496219798766506
6,10,"NW",0.00448702057712838
6,10,"LL",0.00429548185710698
6,14,"GM",0.00479550299763736
6,14,"NW",0.00404662787078727
6,14,"LL",0.00128944041399311
1,7,"GM",0.00253568136013776
1,7,"NW",0.00223777129920921
1,7,"LL",0.00146593207408269
1,10,"GM",0.00115754710712329
1,10,"NW",0.00122512696797009
1,10,"LL",0.000886681223137578
1,14,"GM",0.00278839244618825
1,14,"NW",0.00219913358062349
1,14,"LL",0.000927267521177565
2,7,"GM",0.00542103685292822
2,7,"NW",0.00388791279477485
2,7,"LL",0.00468332803239823
2,10,"GM",0.00800224458294002
2,10,"NW",0.00825019080897204
2,10,"LL",0.00251606588941771
2,14,"GM",0.0035322101745325
2,14,"NW",0.00373079649112379
2,14,"LL",0.00188040704396183
3,7,"GM",0.00644046782085195
3,7,"NW",0.00798828579280354
3,7,"LL",0.00614675246819423
3,10,"GM",0.0034223583687227
3,10,"NW",0.0032501527206319
3,10,"LL",0.00249917121991167
3,14,"GM",0.00306270412632215
3,14,"NW",0.00319129520667619
3,14,"LL",0.00141645447394625
4,7,"GM",0.00725887574011096
4,7,"NW",0.0208824414984813
4,7,"LL",0.00141136809647831
4,10,"GM",0.0011958627990348
4,10,"NW",0.00121447195727006
4,10,"LL",0.00078674158717917
4,14,"GM",0.0030235705958612
4,14,"NW",0.00288776250434008
4,14,"LL",0.00167373134105098
5,7,"GM",0.00966909366635183
5,7,"NW",0.0101170645207894
5,7,"LL",0.0194433409629319
5,10,"GM",0.00432760476185796
5,10,"NW",0.00466942545191277
5,10,"LL",0.00929326573922202
5,14,"GM",0.00397977725368298
5,14,"NW",0.00305040623675165
5,14,"LL",0.00570189806806261
6,7,"GM",0.0115894441376867
6,7,"NW",0.0106360222187308
6,7,"LL",0.0041981055573956
6,10,"GM",0.00429076243019358
6,10,"NW",0.00474476774359261
6,10,"LL",0.00140676827199673
6,14,"GM",0.0072786464826278
6,14,"NW",0.00619149244901761
6,14,"LL",0.00203546177750937
1,7,"GM",0.0010478042524462
1,7,"NW",0.000988449701099519
1,7,"LL",0.001186864542127
1,10,"GM",0.00253751833171452
1,10,"NW",0.00244618003623506
1,10,"LL",0.000692871586489794
1,14,"GM",0.000912475734329712
1,14,"NW",0.00089742852073274
1,14,"LL",0.000123819738732267
2,7,"GM",0.00193943884016068
2,7,"NW",0.00136561263909563
2,7,"LL",0.00108202632519934
2,10,"GM",0.00759489842269963
2,10,"NW",0.00456907354014237
2,10,"LL",0.00679126275077445
2,14,"GM",0.0026232217971338
2,14,"NW",0.0024662150511188
2,14,"LL",0.000566100920804523
3,7,"GM",0.00791663690544024
3,7,"NW",0.00395942997758973
3,7,"LL",0.00462824287547158
3,10,"GM",0.00503050350395463
3,10,"NW",0.00450624061220717
3,10,"LL",0.00281310272895362
3,14,"GM",0.00314665223663864
3,14,"NW",0.00268700319396474
3,14,"LL",0.00141093323593839
4,7,"GM",0.0062908915027179
4,7,"NW",0.0125749191854761
4,7,"LL",0.0049130859734083
4,10,"GM",0.00202432402513592
4,10,"NW",0.00199013453994886
4,10,"LL",0.00163114316153306
4,14,"GM",0.00262585303331362
4,14,"NW",0.00259621233817227
4,14,"LL",0.00282072913992371
5,7,"GM",0.00706008898786819
5,7,"NW",0.00650224777118426
5,7,"LL",0.0095023758480722
5,10,"GM",0.00691836471620033
5,10,"NW",0.0064568512266322
5,10,"LL",0.00460602727781939
5,14,"GM",0.00267974710745214
5,14,"NW",0.00306560234572523
5,14,"LL",0.0027600957671214
6,7,"GM",0.00814645523132893
6,7,"NW",0.0142057966324671
6,7,"LL",0.0272810350220032
6,10,"GM",0.00550722782236566
6,10,"NW",0.00521360451975886
6,10,"LL",0.0013402283698951
6,14,"GM",0.00267220778079224
6,14,"NW",0.00303135151324887
6,14,"LL",0.000735263466907881
1,7,"GM",0.00223569122751102
1,7,"NW",0.0023036364402388
1,7,"LL",0.000371153270671196
1,10,"GM",0.002714336077637
1,10,"NW",0.00262668115157087
1,10,"LL",0.000667041519951418
1,14,"GM",0.00247741750710042
1,14,"NW",0.00250105596504324
1,14,"LL",0.000807522340561917
2,7,"GM",0.00315128683693085
2,7,"NW",0.00258559271468719
2,7,"LL",0.0019403832152053
2,10,"GM",0.00628700568127996
2,10,"NW",0.00599175263770365
2,10,"LL",0.00206212867073709
2,14,"GM",0.00272901800169668
2,14,"NW",0.00303428739208985
2,14,"LL",0.000971755297883844
3,7,"GM",0.00916587414708093
3,7,"NW",0.00884462792796308
3,7,"LL",0.00555964054592204
3,10,"GM",0.00396038294229374
3,10,"NW",0.00674490617862357
3,10,"LL",0.00275995784199525
3,14,"GM",0.00256885273864292
3,14,"NW",0.0028423656009824
3,14,"LL",0.00218281721095127
4,7,"GM",0.00250207502117821
4,7,"NW",0.00257847999976629
4,7,"LL",0.0014154619958669
4,10,"GM",0.00317895018019716
4,10,"NW",0.00380770762644165
4,10,"LL",0.00311614625231982
4,14,"GM",0.00142915328523431
4,14,"NW",0.0016831619853786
4,14,"LL",0.000563541816286957
5,7,"GM",0.00467357495915073
5,7,"NW",0.00416102825189357
5,7,"LL",0.00293839669708401
5,10,"GM",0.00591659601400654
5,10,"NW",0.00546110013447718
5,10,"LL",0.00332968849464396
5,14,"GM",0.00591519196177897
5,14,"NW",0.00422459478552137
5,14,"LL",0.00328737125724808
6,7,"GM",0.0108359664663026
6,7,"NW",0.0129245273308598
6,7,"LL",0.0027726882583742
6,10,"GM",0.00449060727790171
6,10,"NW",0.00366633973494051
6,10,"LL",0.0013379421794801
6,14,"GM",0.00410827113821497
6,14,"NW",0.00468580085203478
6,14,"LL",0.00759363494490342
1,7,"GM",0.00359558509802629
1,7,"NW",0.00303452417362991
1,7,"LL",0.00141011039563528
1,10,"GM",0.00428253645940859
1,10,"NW",0.00388976190763262
1,10,"LL",0.00136788106343809
1,14,"GM",0.00148159799337638
1,14,"NW",0.0013431573611886
1,14,"LL",0.000572093713511016
2,7,"GM",0.00662449012785622
2,7,"NW",0.00717307263581772
2,7,"LL",0.0042554249653252
2,10,"GM",0.0061734070481827
2,10,"NW",0.00507467855030058
2,10,"LL",0.00201831606371919
2,14,"GM",0.00211563702028887
2,14,"NW",0.00204451881548929
2,14,"LL",0.0005289076186931
3,7,"GM",0.00710946255615352
3,7,"NW",0.00656002034699487
3,7,"LL",0.00399553003171266
3,10,"GM",0.00269184903936467
3,10,"NW",0.00332424841815201
3,10,"LL",0.00429899580643674
3,14,"GM",0.00262718361254262
3,14,"NW",0.00220890119291999
3,14,"LL",0.00220562303315463
4,7,"GM",0.0168495468859103
4,7,"NW",0.00774603179900016
4,7,"LL",0.00421554454874035
4,10,"GM",0.00275566623290916
4,10,"NW",0.00319368250171928
4,10,"LL",0.000521791249531913
4,14,"GM",0.00464821945939207
4,14,"NW",0.00448374070511038
4,14,"LL",0.00206994200584426
5,7,"GM",0.0110408982324953
5,7,"NW",0.0116912400691007
5,7,"LL",0.00341749345584343
5,10,"GM",0.00951083450207128
5,10,"NW",0.00895799123741848
5,10,"LL",0.00497779319474389
5,14,"GM",0.00626617505703104
5,14,"NW",0.00532741636024161
5,14,"LL",0.00325597205860547
6,7,"GM",0.00851187761413241
6,7,"NW",0.00758338958633139
6,7,"LL",0.00281060116118093
6,10,"GM",0.00688142515251947
6,10,"NW",0.0063880355898341
6,10,"LL",0.00435222763212976
6,14,"GM",0.00282504550747589
6,14,"NW",0.00266931627243876
6,14,"LL",0.0011527175345492
1,7,"GM",0.0017654688533959
1,7,"NW",0.00207982526003791
1,7,"LL",0.00105251624975132
1,10,"GM",0.00116844904902835
1,10,"NW",0.0011349179688422
1,10,"LL",0.00147068012800031
1,14,"GM",0.00119992054784165
1,14,"NW",0.00126990450869617
1,14,"LL",0.000261092659780533
2,7,"GM",0.0063785721273756
2,7,"NW",0.00621095822240583
2,7,"LL",0.00617766379502527
2,10,"GM",0.00113988379572794
2,10,"NW",0.00120311647913557
2,10,"LL",0.00245595767416295
2,14,"GM",0.00190066998930371
2,14,"NW",0.00216869554755645
2,14,"LL",0.000285444121519795
3,7,"GM",0.00897292867036459
3,7,"NW",0.00803423691805425
3,7,"LL",0.00591004953053296
3,10,"GM",0.00258537520714811
3,10,"NW",0.00202566914895733
3,10,"LL",0.000951461469476711
3,14,"GM",0.00169792479313016
3,14,"NW",0.00589293971239012
3,14,"LL",0.00788665298775474
4,7,"GM",0.00371803529365023
4,7,"NW",0.00318577463736497
4,7,"LL",0.00283393542243723
4,10,"GM",0.00340743527239297
4,10,"NW",0.00283437909970407
4,10,"LL",0.00316546683570363
4,14,"GM",0.00134365556483489
4,14,"NW",0.00153831625929251
4,14,"LL",0.000227371789180437
5,7,"GM",0.0163159351157168
5,7,"NW",0.0119840708318971
5,7,"LL",0.00698756683840446
5,10,"GM",0.00996950840052575
5,10,"NW",0.0101755970097713
5,10,"LL",0.00439520369689873
5,14,"GM",0.00470035558420876
5,14,"NW",0.00399792932197633
5,14,"LL",0.00202649370123909
6,7,"GM",0.0101562141235821
6,7,"NW",0.0193353385151876
6,7,"LL",0.0270007256948395
6,10,"GM",0.0077677057063115
6,10,"NW",0.00513893133744075
6,10,"LL",0.00131601552694375
6,14,"GM",0.00264059509941875
6,14,"NW",0.00185969078518149
6,14,"LL",0.000559258568834854
1,7,"GM",0.00264063356009156
1,7,"NW",0.00272826873305437
1,7,"LL",0.00062237221089072
1,10,"GM",0.00333782083183374
1,10,"NW",0.00217035427156766
1,10,"LL",0.002721293321687
1,14,"GM",0.0011763713296598
1,14,"NW",0.00136312498217697
1,14,"LL",0.000913936590585523
2,7,"GM",0.00435424898555812
2,7,"NW",0.00335706989142763
2,7,"LL",0.000722973483425914
2,10,"GM",0.00735553625507742
2,10,"NW",0.00566282573206694
2,10,"LL",0.00171868266691481
2,14,"GM",0.00229577601952163
2,14,"NW",0.00289706795250675
2,14,"LL",0.000711970602771788
3,7,"GM",0.00640074159768039
3,7,"NW",0.00657359471397965
3,7,"LL",0.00368671363294283
3,10,"GM",0.00208989168470293
3,10,"NW",0.00234856571838543
3,10,"LL",0.00275547944310399
3,14,"GM",0.00307699306471369
3,14,"NW",0.0030105221629071
3,14,"LL",0.00295241387649215
4,7,"GM",0.00784972176654195
4,7,"NW",0.00697470706904165
4,7,"LL",0.00405127801581352
4,10,"GM",0.00220661523247333
4,10,"NW",0.00191312715387497
4,10,"LL",0.00273101790303698
4,14,"GM",0.00234944098181765
4,14,"NW",0.00359091124121623
4,14,"LL",0.00150672010786642
5,7,"GM",0.102348148840404
5,7,"NW",0.0187959880587144
5,7,"LL",0.00660447857367747
5,10,"GM",0.0103628342630975
5,10,"NW",0.00981339923219848
5,10,"LL",0.00429333808430279
5,14,"GM",0.00832471200295251
5,14,"NW",0.00688607232331796
5,14,"LL",0.00563018928770586
6,7,"GM",0.014159104866904
6,7,"NW",0.0128798854405986
6,7,"LL",0.00380208559653551
6,10,"GM",0.00320852718472989
6,10,"NW",0.00268636642139271
6,10,"LL",0.000653022683669387
6,14,"GM",0.00536140929982
6,14,"NW",0.00441718778665974
6,14,"LL",0.00397241638779244
1,7,"GM",0.00147721324325964
1,7,"NW",0.00136704699567987
1,7,"LL",0.000765156717088604
1,10,"GM",0.0126814749368251
1,10,"NW",0.00288560445101171
1,10,"LL",0.000626500650442679
1,14,"GM",0.000647295149931669
1,14,"NW",0.000677739399290817
1,14,"LL",0.000654942039826668
2,7,"GM",0.00706927490828984
2,7,"NW",0.00626075697903819
2,7,"LL",0.00325275199317103
2,10,"GM",0.00424305410168124
2,10,"NW",0.00381353343858517
2,10,"LL",0.00215497695092789
2,14,"GM",0.00329829686711175
2,14,"NW",0.00316469224806372
2,14,"LL",0.000766762485228368
3,7,"GM",0.00838546560841994
3,7,"NW",0.00353860828022648
3,7,"LL",0.0033782317095205
3,10,"GM",0.00379668561506861
3,10,"NW",0.00339006012492099
3,10,"LL",0.00196678227947091
3,14,"GM",0.00319995242904629
3,14,"NW",0.00258284541433179
3,14,"LL",0.00110318598322511
4,7,"GM",0.00210361058066557
4,7,"NW",0.00384861224645406
4,7,"LL",0.0010302554983839
4,10,"GM",0.00385093033456694
4,10,"NW",0.00369702095433939
4,10,"LL",0.00124917870739315
4,14,"GM",0.00221074634958475
4,14,"NW",0.00221428036801051
4,14,"LL",0.00203469905930329
5,7,"GM",0.0130836700402175
5,7,"NW",0.0121926572851573
5,7,"LL",0.00422388858164314
5,10,"GM",0.00751275251045177
5,10,"NW",0.00721311954491243
5,10,"LL",0.00621870496391516
5,14,"GM",0.00475222183089052
5,14,"NW",0.0037887734827291
5,14,"LL",0.00137096007247108
6,7,"GM",0.0127505263838849
6,7,"NW",0.0132880859773034
6,7,"LL",0.00379686041538321
6,10,"GM",0.0146701118760792
6,10,"NW",0.00693364487349037
6,10,"LL",0.00205685849687292
6,14,"GM",0.00294542675667704
6,14,"NW",0.00217162745341054
6,14,"LL",0.000310890347314922
1,7,"GM",0.0105492334725828
1,7,"NW",0.00189134632261853
1,7,"LL",0.00061708922054754
1,10,"GM",0.000774181522366041
1,10,"NW",0.00093392044584265
1,10,"LL",0.000466175058748024
1,14,"GM",0.00142909204428243
1,14,"NW",0.00135838164685559
1,14,"LL",0.000659565651232236
2,7,"GM",0.00239290709333196
2,7,"NW",0.00233923314415066
2,7,"LL",0.00339057789151274
2,10,"GM",0.00340665480171156
2,10,"NW",0.00367551067467503
2,10,"LL",0.00254160827252043
2,14,"GM",0.00485497050239471
2,14,"NW",0.00176658175442196
2,14,"LL",0.00279295907509546
3,7,"GM",0.00469031977125654
3,7,"NW",0.00480750509602534
3,7,"LL",0.00791349562936725
3,10,"GM",0.00244736949404275
3,10,"NW",0.00240779043384465
3,10,"LL",0.00235527453798855
3,14,"GM",0.00282647208385297
3,14,"NW",0.00228304606538628
3,14,"LL",0.00132623614013517
4,7,"GM",0.000885907890292789
4,7,"NW",0.000870428540597243
4,7,"LL",0.00254773996473604
4,10,"GM",0.00410346358925244
4,10,"NW",0.00396411067616181
4,10,"LL",0.000957351795913067
4,14,"GM",0.00187940387171031
4,14,"NW",0.00176203796144432
4,14,"LL",0.000518243007728858
5,7,"GM",0.0168075928002467
5,7,"NW",0.0109712510802582
5,7,"LL",0.00209999217441226
5,10,"GM",0.0221010714162337
5,10,"NW",0.015131987015191
5,10,"LL",0.0260749133741518
5,14,"GM",0.0101591350203552
5,14,"NW",0.00377876417993078
5,14,"LL",0.0031424226107442
6,7,"GM",0.0120837521574588
6,7,"NW",0.0108662685612591
6,7,"LL",0.00240988115906787
6,10,"GM",0.00392575697052449
6,10,"NW",0.00385596674906497
6,10,"LL",0.00104403644690912
6,14,"GM",0.00414857548208956
6,14,"NW",0.00211262013976489
6,14,"LL",0.00111253132861234
1,7,"GM",0.0053403199453303
1,7,"NW",0.00503488305694006
1,7,"LL",0.00477666697997316
1,10,"GM",0.00247436258435557
1,10,"NW",0.00187323409334604
1,10,"LL",0.000806685836397067
1,14,"GM",0.00103083199846035
1,14,"NW",0.000896324038635103
1,14,"LL",6.33498460866617e-05
2,7,"GM",0.00534244158691477
2,7,"NW",0.00459735927037503
2,7,"LL",0.00289188691578997
2,10,"GM",0.00457968433856592
2,10,"NW",0.0047599360784151
2,10,"LL",0.00163317716109655
2,14,"GM",0.00169322818375997
2,14,"NW",0.00140172656019626
2,14,"LL",0.000248965319944294
3,7,"GM",0.00566607923263814
3,7,"NW",0.00235188748624459
3,7,"LL",0.00260489218936876
3,10,"GM",0.00213647715146343
3,10,"NW",0.00264880442914078
3,10,"LL",0.00350236033887698
3,14,"GM",0.00273804819922391
3,14,"NW",0.0016614199189195
3,14,"LL",0.00139296942689336
4,7,"GM",0.00434583233208753
4,7,"NW",0.00374329327405173
4,7,"LL",0.00225310138316942
4,10,"GM",0.00295232021859687
4,10,"NW",0.00275879805303103
4,10,"LL",0.000994579101112977
4,14,"GM",0.00348411753890061
4,14,"NW",0.00311375986955029
4,14,"LL",0.00364256985134873
5,7,"GM",0.0217215392170007
5,7,"NW",0.0212026183758996
5,7,"LL",0.0103862985750803
5,10,"GM",0.00974280797091665
5,10,"NW",0.0109192870630938
5,10,"LL",0.01382167296956
5,14,"GM",0.00599995164334943
5,14,"NW",0.00523257490082353
5,14,"LL",0.00342535633106856
6,7,"GM",0.0126169847611567
6,7,"NW",0.0124354268139471
6,7,"LL",0.00738731928032009
6,10,"GM",0.0128950410155811
6,10,"NW",0.0119506235044176
6,10,"LL",0.0037320157459235
6,14,"GM",0.0037572865108344
6,14,"NW",0.0045579413682359
6,14,"LL",0.000854049736703381
1,7,"GM",0.0039779424160516
1,7,"NW",0.00333796528438555
1,7,"LL",0.00181503172212056
1,10,"GM",0.00366439390345081
1,10,"NW",0.00285530055843304
1,10,"LL",0.00359301423950528
1,14,"GM",0.00126692827775592
1,14,"NW",0.00111067686027049
1,14,"LL",0.000619494916425894
2,7,"GM",0.00266153841766479
2,7,"NW",0.00196639940423722
2,7,"LL",0.00207956627984759
2,10,"GM",0.00148582215753559
2,10,"NW",0.00136990919772592
2,10,"LL",0.00294531778263538
2,14,"GM",0.00312626679168516
2,14,"NW",0.00258878555705279
2,14,"LL",0.000527945639538482
3,7,"GM",0.00534260434550892
3,7,"NW",0.00646197203835288
3,7,"LL",0.00584499727474973
3,10,"GM",0.00310863398453082
3,10,"NW",0.00289334692367321
3,10,"LL",0.00298165853599562
3,14,"GM",0.00499182173899692
3,14,"NW",0.00370295328823694
3,14,"LL",0.00184900992757151
4,7,"GM",0.0109606324115436
4,7,"NW",0.0100961606628378
4,7,"LL",0.00574293933962333
4,10,"GM",0.00813987997664851
4,10,"NW",0.00426124700220396
4,10,"LL",0.00317441496816448
4,14,"GM",0.00224722126935263
4,14,"NW",0.00228955649552121
4,14,"LL",0.00229145668914212
5,7,"GM",0.125970084430514
5,7,"NW",0.0200102861682486
5,7,"LL",0.0086575305997844
5,10,"GM",0.00702620323968052
5,10,"NW",0.00504018505736718
5,10,"LL",0.00328389277168719
5,14,"GM",0.00710270925299499
5,14,"NW",0.00735181845583387
5,14,"LL",0.00229731404997182
6,7,"GM",0.0105439965151932
6,7,"NW",0.00733472722324462
6,7,"LL",0.00219591425756961
6,10,"GM",0.00676605680478168
6,10,"NW",0.00456879747549638
6,10,"LL",0.00129245668992586
6,14,"GM",0.00553264115767253
6,14,"NW",0.00334477333513239
6,14,"LL",0.00116346716861542
1,7,"GM",0.00399336096071009
1,7,"NW",0.00440929816743038
1,7,"LL",0.00116771343338654
1,10,"GM",0.00167921350306465
1,10,"NW",0.00159625328283291
1,10,"LL",0.000388687064687238
1,14,"GM",0.000474574818325819
1,14,"NW",0.0015826031370577
1,14,"LL",0.000689930407054263
2,7,"GM",0.00179906374243054
2,7,"NW",0.00234771512989896
2,7,"LL",0.00141284262733482
2,10,"GM",0.00228316972253623
2,10,"NW",0.00187566686175766
2,10,"LL",0.00112584612357806
2,14,"GM",0.00355034680704984
2,14,"NW",0.00366566217010352
2,14,"LL",0.00132860342316162
3,7,"GM",0.00540048111655746
3,7,"NW",0.0047417382624476
3,7,"LL",0.00558777410355157
3,10,"GM",0.00366921680329275
3,10,"NW",0.00396007748334314
3,10,"LL",0.00254071709685837
3,14,"GM",0.00416896080592899
3,14,"NW",0.00445053980080755
3,14,"LL",0.00175501803581378
4,7,"GM",0.0113790757482811
4,7,"NW",0.001952792959794
4,7,"LL",0.00134881640527369
4,10,"GM",0.00397592330096136
4,10,"NW",0.00466251623574063
4,10,"LL",0.00665835435734554
4,14,"GM",0.00150735195410694
4,14,"NW",0.0015485476636406
4,14,"LL",0.000170541013116019
5,7,"GM",0.00887944397821874
5,7,"NW",0.00955412100769066
5,7,"LL",0.0167319961911756
5,10,"GM",0.0148085727055447
5,10,"NW",0.00667765960888037
5,10,"LL",0.00669195473650887
5,14,"GM",0.0100537022398454
5,14,"NW",0.00880058247908207
5,14,"LL",0.0032417602593309
6,7,"GM",0.0102814700916796
6,7,"NW",0.00834339629262642
6,7,"LL",0.0016925210095762
6,10,"GM",0.00904953813017676
6,10,"NW",0.00915731437320506
6,10,"LL",0.00638872937490534
6,14,"GM",0.00509656183003496
6,14,"NW",0.00505067329832271
6,14,"LL",0.00164850173221371
1,7,"GM",0.0148507192542231
1,7,"NW",0.00343213641109921
1,7,"LL",0.0038382372914194
1,10,"GM",0.00163093858450911
1,10,"NW",0.00149167051520174
1,10,"LL",0.000760452870776137
1,14,"GM",0.00215100841652529
1,14,"NW",0.00129354120909634
1,14,"LL",0.00228910257510783
2,7,"GM",0.00375700598065525
2,7,"NW",0.0035236602653922
2,7,"LL",0.000844855082177636
2,10,"GM",0.00337670705763677
2,10,"NW",0.00304009368713832
2,10,"LL",0.00193374480009165
2,14,"GM",0.00188238128439581
2,14,"NW",0.00177624094941809
2,14,"LL",0.000592631743361046
3,7,"GM",0.00539134924406235
3,7,"NW",0.00541508431574896
3,7,"LL",0.00250281101272211
3,10,"GM",0.00365022925994452
3,10,"NW",0.00357674063390084
3,10,"LL",0.00234298307656976
3,14,"GM",0.00159832589788433
3,14,"NW",0.00200361762646118
3,14,"LL",0.00275869611346449
4,7,"GM",0.00491603921190899
4,7,"NW",0.00409007085387596
4,7,"LL",0.00243886042910569
4,10,"GM",0.00202694768736895
4,10,"NW",0.00214594820367149
4,10,"LL",0.000988042084349032
4,14,"GM",0.00195129029268453
4,14,"NW",0.00218516076018856
4,14,"LL",0.0018582748543035
5,7,"GM",0.0244961174542729
5,7,"NW",0.0170120442019713
5,7,"LL",0.0160038080177294
5,10,"GM",0.00513808155377529
5,10,"NW",0.00718079459127706
5,10,"LL",0.00513916311497758
5,14,"GM",0.0057521704119776
5,14,"NW",0.00534836350900518
5,14,"LL",0.00297594755348818
6,7,"GM",0.00480794486405345
6,7,"NW",0.00432501988113452
6,7,"LL",0.000919203591608724
6,10,"GM",0.00479655655856627
6,10,"NW",0.00484237910938625
6,10,"LL",0.00113917645995921
6,14,"GM",0.0091292889337544
6,14,"NW",0.00460886060416681
6,14,"LL",0.00187525607482381
1,7,"GM",0.00203768443838872
1,7,"NW",0.00236138000338561
1,7,"LL",0.000762730862557677
1,10,"GM",0.00220564378618105
1,10,"NW",0.00253984046993914
1,10,"LL",0.00381031020679405
1,14,"GM",0.00151626309982358
1,14,"NW",0.00212259348958279
1,14,"LL",0.000821300338036935
2,7,"GM",0.00512541009325883
2,7,"NW",0.00440869805730395
2,7,"LL",0.00563688073543675
2,10,"GM",0.00722648882299754
2,10,"NW",0.00735128931116926
2,10,"LL",0.00444691041249707
2,14,"GM",0.00119099212908565
2,14,"NW",0.00166353269297853
2,14,"LL",0.00107053627696679
3,7,"GM",0.0118656984295259
3,7,"NW",0.00883704387601815
3,7,"LL",0.00662207774307785
3,10,"GM",0.0043387253071033
